player_id,session,elo
21,S1D5,1000
21,S1D6,1000
21,S1D7,1000
21,S1D8,1000
21,S1D9,1000
21,S1D10,1000
21,S1D11,1000
21,S2D1,1000
21,S2D2,1000
21,S2D3,1000
21,S2D4,1000
21,S2D5,1000
21,S2D6,1000
21,S2D7,1000
21,S2D8,1000
21,S2D9,1000
21,S2D10,1000
21,S2D11,1000
21,S2D12,1000
21,S3D1,1000
21,S3D2,1000
21,S3D3,1000
21,S3D4,1000
21,S3D5,1000
21,S3D6,1000
21,S3D7,1000
21,S3D8,1000
21,S3D9,1000
21,S3D10,1000
21,S3D11,1000
21,S3D12,1000
21,S4D1,1000
21,S4D2,1000
21,S4D3,1003.2
21,S4D4,1006.4
21,S4D5,1006.4
21,S4D6,1009.6
21,S4D7,1009.6
21,S4D8,1009.6
21,S4D9,980.8
21,S4D10,980.8
21,S4D11,1025.6
31,S1D1,1000
31,S1D2,1000
31,S1D3,1000
31,S1D4,1000
31,S1D5,1000
31,S1D6,1000
31,S1D7,1000
31,S1D8,1000
31,S1D9,1000
31,S1D10,1000
31,S1D11,1000
31,S2D1,1000
31,S2D2,1000
31,S2D3,1000
31,S2D4,1000
31,S2D5,1000
31,S2D6,1000
31,S2D7,1000
31,S2D8,1000
31,S2D9,1000
31,S2D10,990.4
31,S2D11,929.6
31,S2D12,929.6
31,S3D1,929.6
31,S3D2,929.6
31,S3D3,929.6
31,S3D4,929.6
31,S3D5,929.6
31,S3D6,929.6
31,S3D7,916.8
31,S3D8,916.8
31,S3D9,916.8
31,S3D10,916.8
31,S3D11,916.8
31,S3D12,916.8
31,S4D1,916.8
31,S4D2,916.8
31,S4D3,916.8
31,S4D4,916.8
31,S4D5,916.8
31,S4D6,916.8
31,S4D7,916.8
31,S4D8,916.8
31,S4D9,916.8
31,S4D10,916.8
31,S4D11,916.8
9,S1D1,1000
9,S1D2,1000
9,S1D3,1000
9,S1D4,1000
9,S1D5,1000
9,S1D6,1000
9,S1D7,1000
9,S1D8,1000
9,S1D9,1000
9,S1D10,1000
9,S1D11,1000
9,S2D1,1000
9,S2D2,1000
9,S2D3,1000
9,S2D4,1000
9,S2D5,1000
9,S2D6,1000
9,S2D7,1000
9,S2D8,1000
9,S2D9,1000
9,S2D10,1000
9,S2D11,1000
9,S2D12,1000
9,S3D1,942.4
9,S3D2,904
9,S3D3,872
9,S3D4,913.6
9,S3D5,913.6
9,S3D6,900.8
9,S3D7,900.8
9,S3D8,900.8
9,S3D9,900.8
9,S3D10,900.8
9,S3D11,872
9,S3D12,897.6
9,S4D1,900.8
9,S4D2,900.8
9,S4D3,875.2
9,S4D4,884.8
9,S4D5,843.2
9,S4D6,843.2
9,S4D7,843.2
9,S4D8,811.2
9,S4D9,811.2
9,S4D10,811.2
9,S4D11,811.2
33,S1D1,1000
33,S1D2,1000
33,S1D3,1000
33,S1D4,1000
33,S1D5,1000
33,S1D6,1000
33,S1D7,1000
33,S1D8,1000
33,S1D9,1000
33,S1D10,1000
33,S1D11,1000
33,S2D1,1000
33,S2D2,1000
33,S2D3,1000
33,S2D4,1000
33,S2D5,1000
33,S2D6,1000
33,S2D7,1000
33,S2D8,1006.4
33,S2D9,1006.4
33,S2D10,1006.4
33,S2D11,1006.4
33,S2D12,1006.4
33,S3D1,1006.4
33,S3D2,1006.4
33,S3D3,1006.4
33,S3D4,1006.4
33,S3D5,1006.4
33,S3D6,1006.4
33,S3D7,1006.4
33,S3D8,1006.4
33,S3D9,1006.4
33,S3D10,1006.4
33,S3D11,1006.4
33,S3D12,1006.4
33,S4D1,1006.4
33,S4D2,1006.4
33,S4D3,1006.4
33,S4D4,1006.4
33,S4D5,1006.4
33,S4D6,1006.4
33,S4D7,1006.4
33,S4D8,1006.4
33,S4D9,1006.4
33,S4D10,1006.4
33,S4D11,1006.4
