"card_id","card_name","n_games","estimate","p_value"
"1ac01fff-4de6-4783-9489-4127e25bc641","1ac01fff-4de6-4783-9489-4127e25bc641",125,-0.0837034403734942,0.717089713100006
"716a44b4-f6b0-4f14-a270-6442aed3251f","716a44b4-f6b0-4f14-a270-6442aed3251f",20,1.018723629997,0.0728248494716057
"15faa763-b897-4e86-b094-73f3236291a9","15faa763-b897-4e86-b094-73f3236291a9",126,-0.0470305091932959,0.83370284957525
"4a706ecf-3277-40e3-871c-4ba4ead16e20","4a706ecf-3277-40e3-871c-4ba4ead16e20",95,0.0362213902577611,0.902410088086222
"99ff731b-8399-40c8-b539-ba6ba5783771","99ff731b-8399-40c8-b539-ba6ba5783771",88,-0.579074582988753,0.0432917184551018
"f83ed433-fae3-4fa5-acad-bb8a5b535ce3","f83ed433-fae3-4fa5-acad-bb8a5b535ce3",60,0.0185302407442538,0.952286310346743
"6151b583-3aa7-4be8-9d05-d5e53f19c6c9","6151b583-3aa7-4be8-9d05-d5e53f19c6c9",131,-0.0396992462549069,0.87293081216789
"89f5cc05-5d9d-4709-b3c5-a6249c294acc","89f5cc05-5d9d-4709-b3c5-a6249c294acc",147,0.348419321975141,0.135443312369304
"ab1d1461-1625-4163-aacd-a939f4871fad","ab1d1461-1625-4163-aacd-a939f4871fad",89,-0.290295171877092,0.267287153860268
"23b95b26-0bbf-4fa1-80c1-f621f1a1b947","23b95b26-0bbf-4fa1-80c1-f621f1a1b947",38,0.201353456195842,0.715864669390745
"a7a8b6b8-b95f-4014-b17a-a6d44d965995","a7a8b6b8-b95f-4014-b17a-a6d44d965995",108,-0.0581307644267105,0.80368315090818
"fa7b7897-36e0-415a-8bb7-602886164852","fa7b7897-36e0-415a-8bb7-602886164852",64,0.382297690285215,0.207909143075718
"5ab21006-7f61-49e0-8b6a-0397c5d4c3bd","5ab21006-7f61-49e0-8b6a-0397c5d4c3bd",110,0.0383910471933458,0.883604930267773
"71384418-173a-4f77-adab-56e52fa23692","71384418-173a-4f77-adab-56e52fa23692",94,0.0781668897520198,0.781774757506738
"90107d10-e2aa-4cb7-a000-039f0c581b47","90107d10-e2aa-4cb7-a000-039f0c581b47",58,-0.0361759951685826,0.913471628480898
"62b3f560-262b-4bc3-9aef-535fd7082c28","62b3f560-262b-4bc3-9aef-535fd7082c28",70,-0.194246395466882,0.553072606688913
"310a1c46-8331-4a09-9fcb-d942f8102364","310a1c46-8331-4a09-9fcb-d942f8102364",138,0.146736292146825,0.533901755762765
"564caf57-4ba5-4993-a35e-945699c94eb7","564caf57-4ba5-4993-a35e-945699c94eb7",96,-0.230717710650488,0.37965157341758
"a2c56479-4bee-4edb-80d7-4af010b7c793","a2c56479-4bee-4edb-80d7-4af010b7c793",109,-0.21165706668498,0.376868742775262
"2b74bb81-fb9a-40e5-a941-e517430b52f5","2b74bb81-fb9a-40e5-a941-e517430b52f5",90,0.206674049858688,0.456286032797455
"229a0d4a-3777-451d-a2fb-f1a2fdf8019f","229a0d4a-3777-451d-a2fb-f1a2fdf8019f",85,-0.0740955579922535,0.781832503068528
"1be9d9a4-d7ee-4854-abc2-85cabf993ec9","1be9d9a4-d7ee-4854-abc2-85cabf993ec9",94,0.258842113955361,0.33913431001607
"b50e1800-a45c-43bd-8886-8a06145d9346","b50e1800-a45c-43bd-8886-8a06145d9346",75,0.0491985402430734,0.865415900103642
"43aa7e35-55ee-4e02-a8aa-ea2b267055d1","43aa7e35-55ee-4e02-a8aa-ea2b267055d1",106,0.217038142718426,0.41246582247734
"064dfdeb-485f-473e-9fa0-8fdb7638cdc6","064dfdeb-485f-473e-9fa0-8fdb7638cdc6",121,-0.269435354375363,0.252804304311639
"cea3b218-0e6e-443a-84f7-380f1021e8e1","cea3b218-0e6e-443a-84f7-380f1021e8e1",140,0.163649378182299,0.448768289145241
"1ee98955-4c47-4d45-9377-608dfa755337","1ee98955-4c47-4d45-9377-608dfa755337",108,0.283666691938393,0.264290306815433
"5427d8a6-ac9e-4e50-bd39-81713b2ade25","5427d8a6-ac9e-4e50-bd39-81713b2ade25",130,0.330061505734579,0.1579939743555
"2424f2c4-366b-42cf-bf4b-a8a5bfdd2c4b","2424f2c4-366b-42cf-bf4b-a8a5bfdd2c4b",88,0.675612426933451,0.0159442456510127
"4a1f905f-1d55-4d02-9d24-e58070793d3f","4a1f905f-1d55-4d02-9d24-e58070793d3f",131,0.512530473644416,0.022251727051014
"75fdce80-e338-4a50-bdc6-786511feaeef","75fdce80-e338-4a50-bdc6-786511feaeef",68,0.354212791951758,0.2413574509331
"87d5e94b-0b35-4efd-9158-1767dcaea38c","87d5e94b-0b35-4efd-9158-1767dcaea38c",47,-0.325786922398741,0.453452246206831
"76ae81ea-13e3-4ab8-b956-4c7b139a5e9c","76ae81ea-13e3-4ab8-b956-4c7b139a5e9c",19,-0.205330452034422,0.709276414100141
"175b3d28-5c74-4972-9b5c-5e39762c78f4","175b3d28-5c74-4972-9b5c-5e39762c78f4",101,-0.252948421500548,0.298613104446012
"4720b4f2-e6af-4223-9250-a0ed21ed5693","4720b4f2-e6af-4223-9250-a0ed21ed5693",111,-0.267345243671919,0.311208141889956
"4216656e-90e8-45fc-a0f6-0d0d79d0a021","4216656e-90e8-45fc-a0f6-0d0d79d0a021",101,0.0980920899445104,0.675253276185624
"d5c782cc-c951-4c6f-a93f-774ae6c1c214","d5c782cc-c951-4c6f-a93f-774ae6c1c214",75,0.302010857087604,0.304603574722211
"e5145f31-a4ac-44ef-8f85-e4d95f2c9ff5","e5145f31-a4ac-44ef-8f85-e4d95f2c9ff5",151,0.0920691250628512,0.66060410823755
"ea7e7daf-7c06-4c74-8bcf-e42c1f611861","ea7e7daf-7c06-4c74-8bcf-e42c1f611861",36,-0.753659240024594,0.0720685741630346
